timestamp,api,project_name,user_name,user_id,project_id,system_scope,domain_id,authorized
2025-12-25 12:33:42.969,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:43.600,identity:get_service(service_id=keystone),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:43.628,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:43.653,identity:list_endpoints(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:43.704,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:44.338,identity:get_service(service_id=nova),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:44.364,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:44.977,identity:get_service(service_id=nova),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:45.003,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:45.031,identity:list_endpoints(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:45.078,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:45.724,identity:get_service(service_id=placement),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:45.757,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:46.388,identity:get_service(service_id=placement),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:46.415,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:46.440,identity:list_endpoints(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:46.480,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:47.100,identity:get_service(service_id=neutron),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:47.127,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:47.773,identity:get_service(service_id=neutron),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:47.801,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:47.830,identity:list_endpoints(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:47.877,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:48.533,identity:get_service(service_id=cinder),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:48.572,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:49.200,identity:get_service(service_id=cinder),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:49.229,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:49.255,identity:list_endpoints(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:49.296,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:49.928,identity:get_service(service_id=glance),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:49.957,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:50.586,identity:get_service(service_id=glance),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:50.630,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:50.666,identity:list_endpoints(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:33:50.726,identity:list_services(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:15.557,identity:list_users(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:16.222,identity:list_projects(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:16.877,identity:list_roles(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:17.522,identity:get_user(user_id=6a4367ff14a349e69d7730a6229c46b0),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:17.559,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:17.588,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:17.631,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:18.266,identity:get_user(user_id=6a4367ff14a349e69d7730a6229c46b0),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:18.298,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:18.331,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:18.374,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.010,identity:get_user(user_id=cabfa0644cd8479389a17af69bea501a),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.044,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.072,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.140,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.774,identity:get_user(user_id=cabfa0644cd8479389a17af69bea501a),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.803,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.835,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:19.877,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:20.505,identity:get_user(user_id=f9a617d0b73f471ca54e71c91ca6876b),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:20.538,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:20.562,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:20.604,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:21.235,identity:get_user(user_id=f9a617d0b73f471ca54e71c91ca6876b),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:21.274,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:21.309,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:21.349,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:21.974,identity:get_user(user_id=53711b1cdc0b4ccfbbd46e0bd3caffdd),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:22.004,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:22.030,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:22.069,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:22.701,identity:get_user(user_id=53711b1cdc0b4ccfbbd46e0bd3caffdd),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:22.732,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:22.761,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:41:22.804,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:35.938,identity:list_users(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:36.573,identity:list_projects(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:37.219,identity:list_roles(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:37.881,identity:get_user(user_id=6a4367ff14a349e69d7730a6229c46b0),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:37.909,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:37.944,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:37.996,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:38.634,identity:get_user(user_id=6a4367ff14a349e69d7730a6229c46b0),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:38.666,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:38.690,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:38.732,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:39.357,identity:get_user(user_id=cabfa0644cd8479389a17af69bea501a),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:39.390,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:39.416,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:39.457,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.091,identity:get_user(user_id=cabfa0644cd8479389a17af69bea501a),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.124,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.156,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.198,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.831,identity:get_user(user_id=f9a617d0b73f471ca54e71c91ca6876b),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.863,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.889,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:40.932,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:41.569,identity:get_user(user_id=f9a617d0b73f471ca54e71c91ca6876b),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:41.600,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:41.631,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:41.676,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:42.296,identity:get_user(user_id=53711b1cdc0b4ccfbbd46e0bd3caffdd),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:42.327,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:42.353,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:42.396,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:43.024,identity:get_user(user_id=53711b1cdc0b4ccfbbd46e0bd3caffdd),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:43.056,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:43.086,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 12:57:43.127,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:14.700,identity:list_users(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:15.349,identity:list_projects(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:16.003,identity:list_roles(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:16.650,identity:get_user(user_id=6a4367ff14a349e69d7730a6229c46b0),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:16.676,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:16.702,identity:get_project(project_id=938f3a5516bd40a68c730191901007e6),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:16.742,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:17.377,identity:get_user(user_id=6a4367ff14a349e69d7730a6229c46b0),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:17.410,identity:validate_token(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:17.433,identity:get_project(project_id=c451de2c774640e3a2a6841cc5cc4b6d),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:17.475,identity:list_role_assignments(),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
2025-12-25 13:00:18.106,identity:get_user(user_id=cabfa0644cd8479389a17af69bea501a),admin,admin,6a4367ff14a349e69d7730a6229c46b0,938f3a5516bd40a68c730191901007e6,,,yes
